CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
19.442.626/0001-86;01/08/2022;1;31/08/2022;1;;;;;;;;;;;;;;;;3097656.41;3037838.66;187470;162.043.988.904.891;0.010989;0.004731;-0.012445;-0.012445;0;0
19.442.626/0001-86;01/09/2022;1;30/09/2022;1;;1;;;;;;;;;;;;;;3063297.34;2997568.3;187470;159.895.892.676.162;0.011136;0.004795;-0.013256;-0.013256;0;0
19.442.626/0001-86;01/10/2022;1;31/10/2022;1;;;;;;;;;;;;;;;;3027498.41;2956139.57;187470;157.686.006.827.759;0.011293;0.004862;-0.013821;-0.013821;0;0
19.442.626/0001-86;01/11/2022;1;30/11/2022;1;;;;;;;;;;;;;;;;2991395.58;2913809.12;187470;155.428.021.550.115;0.011457;0.004933;-0.01432;-0.01432;0;0
19.628.741/0001-40;01/01/2022;2;31/01/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;62528948.34;42642927.46;303214000;0.140636;0.00069;0;0.001683;-0.005854;0.007537;0
19.628.741/0001-40;01/02/2022;2;25/02/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;62616478.65;42356787.84;303214000;0.139693;0.000695;0;4,00E-06;-0.00671;0.006714;0
19.628.741/0001-40;01/03/2022;2;31/03/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;63431923.66;42835978.73;303214000;0.141273;0.000687;0;0.017598;0.011313;0.006285;0
19.628.741/0001-40;01/04/2022;3;29/04/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;62707309.37;42333549.64;303214000;0.139616;0.000695;0;-0.002208;-0.011729;0.009521;0
19.628.741/0001-40;01/05/2022;2;31/05/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;62580094.6;42238133.01;303214000;0.139301;0.000697;0;0.002511;-0.002254;0.004765;0
19.628.741/0001-40;01/06/2022;3;30/06/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;62835389.96;47382670.61;303214000;0.156268;0.000621;0;0.008866;0.121798;-0.112932;0
19.628.741/0001-40;01/07/2022;2;29/07/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;62931161.68;47212947.07;303214000;0.155708;0.000624;0;0.00353;-0.003582;0.007112;0
19.628.741/0001-40;01/08/2022;2;31/08/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;63264186.12;47226620.45;303214000;0.155753;0.000623;0;0.008243;0.00029;0.007953;0
19.628.741/0001-40;01/09/2022;2;30/09/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30368906.32;14891065;303214000;0.049111;0.001977;0;-0.567061;-0.684689;0.117628;0
19.628.741/0001-40;01/10/2022;2;31/10/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30157774.2;14728585.16;303214000;0.048575;0.002129;0;-0.009768;-0.010911;0.001143;0
19.628.741/0001-40;01/11/2022;2;0001-11-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;29964526.67;14589583.17;303214000;0.048116;0.002149;0;-0.003006;-0.009438;0.006432;0
19.628.741/0001-40;01/12/2022;3;30/12/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25216968.94;10369559.95;303214000;0.034199;0.003024;0;-0.766666;-0.289249;-0.477417;0
19.722.048/0001-31;01/01/2022;1;31/01/2022;1;0;0;;;;;;;;;;;1;;;135516674.06;123631708.21;1962500;6.299.704.877;0.000296;0;0.00895232;0.00274456;0.00620776;0
19.722.048/0001-31;01/02/2022;1;25/02/2022;1;0;0;;;;;;;;;;;1;;;108064766.29;96799289.78;1962500;4.932.447.887;0.000378;0;0.00135549;0.00135549;0;-0.781609
19.722.048/0001-31;01/03/2022;1;31/03/2022;1;0;0;;;;;;;;;;;1;;;113415892.77;97578643.07;1962500;4.972.160.156;0.000375;0;0.00805123;0.00805123;0;0
19.722.048/0001-31;01/04/2022;1;29/04/2022;1;0;0;;;;;;;;;;;1;;;116807274.39;97390445.22;1962500;4.962.570.457;0.000375;0;-0.00192868;-0.00192868;0;0
19.722.048/0001-31;01/05/2022;1;31/05/2022;1;0;0;;;;;;;;;;;1;;;121130521.01;67662706.8;1962500;3.447.781.238;0.00054;0;0.00279557;0.00279557;0;-0.691962
19.722.048/0001-31;01/06/2022;1;30/06/2022;1;0;0;;;;;;;;;;;1;;;79507680.4;68563880.75;1962500;349.370.093;0.000533;0;0.01331862;0.01331862;0;0
19.722.048/0001-31;01/07/2022;1;29/07/2022;1;0;0;;;;;;;;;;;1;;;81001527.1;68718938.56;1962500;3.501.601.965;0.000532;0;0.00226151;0.00226151;0;0
19.722.048/0001-31;01/08/2022;1;31/08/2022;1;0;0;;;;;;;;;;;1;;;64756621.71;52833017.79;1962500;2.692.128.295;0.001419;0;0.00166008;0.00166008;0;-0.767168
19.722.048/0001-31;01/09/2022;1;30/09/2022;1;0;0;;;;;;;;;;;1;;;63582767.9;51947768.49;1962500;264.702.005;0.003019;0;0.017314;0.017314;0;-0.96593
19.722.048/0001-31;01/10/2022;1;31/10/2022;1;0;0;;;;;;;;;;;1;;;58625728;44215340.29;1962500;225.301.097;0.003547;0;0.01554584;0.01554584;0;-0.835604
19.722.048/0001-31;01/11/2022;1;30/11/2022;1;0;0;;;;;;;;;;;1;;;43099162.73;38730633.71;1962500;1.973.535.476;0.00405;0;-0.00483822;-0.00483822;0;-0.880793
19.722.048/0001-31;01/12/2022;1;30/12/2022;1;0;0;;;;;;;;;;;1;;;38976436.79;33545087.43;1962500;1.709.303.818;0.004676;0;-0.01312623;-0.01312623;0;-0.879239
19.872.887/0001-36;01/01/2022;1;31/01/2022;68;;;;;;;;;;;;;;;68;113600785.02;63646180.71;520000;121.608.196.653.846;0.000405175294296147;6,28E+09;0;0;0;0
19.872.887/0001-36;01/02/2022;2;25/02/2022;68;;;;;;;;;;;;;;;68;113630017.26;63406156.63;520000;121.934.916.596.154;0.00040670908584607;6,31E+09;-0.00377122519093254;-0.00377122519093254;0;0
19.872.887/0001-36;01/03/2022;1;31/03/2022;70;;;;;;;;;;;;;;;70;113664743.43;64450247.31;520000;123.942.783.288.462;0.000459220270445848;6,21E+09;0.0164667082108856;0.0164667082108856;0;0
19.872.887/0001-36;01/04/2022;1;29/04/2022;69;;;;;;;;;;;;;;;69;113663775.72;61799668.31;520000;118.845.515.980.769;0.000478916162648899;6,47E+09;-0.0411259709718595;-0.0411259709718595;0;0
19.872.887/0001-36;01/05/2022;1;31/05/2022;69;;;;;;;;;;;;;;;69;113035902.2;61557565.57;520000;118.379.933.788.462;0.000480799715289976;6,50E+09;-0.00391754109076181;-0.00391754109076181;0;0
19.872.887/0001-36;01/06/2022;2;30/06/2022;70;;;;;;;;;;;;;;;70;110372073.85;59236441.69;520000;113.916.234.019.231;0.000499639396891667;6,75E+09;-0.0377065574069977;-0.0377065574069977;0;0
19.872.887/0001-36;01/07/2022;1;29/07/2022;68;;;;;;;;;;;;;;;68;115608337.85;62180331.22;520000;113.916.234.019.231;0.000475984277010096;6,43E+09;0;0;0;0
19.872.887/0001-36;01/08/2022;1;31/08/2022;68;;;;;;;;;;;;;;;68;119633540.64;66602825.57;520000;128.082.356.865.385;0.000444378444108103;6,01E+09;0.0711236859506672;0.0711236859506672;0;0
19.872.887/0001-36;01/09/2022;1;30/09/2022;68;53;4;0;0;0;0;0;0;0;1;0;2;8;0;0;120206413.47;68034060.77;520000;130.834.732;0.001048;0;-0.122844;0.309587;-0.432431;0
19.872.887/0001-36;01/10/2022;1;31/10/2022;68;53;4;0;0;0;0;0;0;0;1;0;2;8;0;0;119555593.72;67825920.88;520000;130.434.463;0.001074;0;0.01506;0.0076;0.00746;0
19.872.887/0001-36;01/11/2022;1;30/11/2022;68;53;4;0;0;0;0;0;0;0;1;0;2;8;0;0;119623179.5;68339997.59;520000;131.423.072;0.001066;0;0.015023;0.007579;0.007444;0
19.872.887/0001-36;01/12/2022;1;30/12/2022;68;53;4;0;0;0;0;0;0;0;1;0;2;8;0;0;119693928.93;68830938.3;520000;132.367.189;0.001058;0;0.014869;0.007184;0.007685;0
19.872.996/0001-53;01/01/2022;1;31/01/2022;1;;;;;;1;;;;;;;;;;121325308.03;121215706.43;122.463.719.932.843;0.989809116499749;0.000256000488005406;2,84E+09;-0.000188410453448196;-0.000188410453448196;0;0
19.872.996/0001-53;01/02/2022;1;25/02/2022;1;;;;;;1;;;;;;;;;;121261365.98;121186886.78;122195902.32;0.991742640130783;0.000256061367896458;2,85E+09;0.00195343081691446;0.00195343081691446;0;0
19.872.996/0001-53;01/03/2022;1;31/03/2022;1;;;;;;1;;;;;;;;;;121235193.08;121154582.36;122195902.32;0.991478274310107;0.000301677735072339;2,85E+09;-0.00026656695999383;-0.00026656695999383;0;0
19.872.996/0001-53;01/04/2022;1;29/04/2022;1;;;;;;1;;;;;;;;;;121405277.82;121324667.1;122433564.06;0.990942867925853;0.000301254813828374;2,84E+08;-0.000540008185884844;-0.000540008185884844;0;0
19.872.996/0001-53;01/05/2022;1;31/05/2022;1;;;;;;1;;;;;;;;;;121394357.73;121336243.46;122433564.06;0.991037420102691;0.000301226071928369;3,35E+09;9,54E+09;9,54E+09;0;0
19.872.996/0001-53;01/06/2022;1;30/06/2022;1;;;;;;1;;;;;;;;;;124173519.9;124115405.63;122433564.06;101.373.676.885.838;0.000294481090517949;3,27E+09;0.0229046333622174;0.0229046333622174;0;0
19.872.996/0001-53;01/07/2022;1;29/07/2022;1;;;;;;1;;;;;;;;;;121432914.88;121275293.16;122433564.06;0.990539596646616;0.000301377461539339;3,35E+09;-0.0228828359830411;-0.0228828359830411;0;0
19.872.996/0001-53;01/08/2022;1;31/08/2022;1;;;;;;1;;;;;;;;;;155864313.08;155753361.4;156933564.06;0.992479603282643;0.000234663571119564;2,61E+08;0.00195853516870459;0.00195853516870459;0;0
19.872.996/0001-53;01/09/2022;1;30/09/2022;1;;;;;;1;;;;;;;;;;155829459.2;155714951.61;156933564.06;0.992234851369755;0.000234721454954058;2,61E+09;-0.000246606491537515;-0.000246606491537515;0;0
19.872.996/0001-53;01/10/2022;1;31/10/2022;1;;;;;;1;;;;;;;;;;155786937.13;155655908.72;156933564.06;0.991858622802248;0.000234810488728359;2,61E+09;-0.000379172901442959;-0.000379172901442959;0;0
19.872.996/0001-53;01/11/2022;1;30/11/2022;1;;;;;;1;;;;;;;;;;155686499.11;155621821.09;156933564.06;0.991641412225249;0.000234861921959276;2,61E+09;-0.000218993485568753;-0.000218993485568753;0;0
19.872.996/0001-53;01/12/2022;1;30/12/2022;1;;;;;;1;;;;;;;;;;181671784.7;181582499.61;156933564.06;115.706.605.338.152;0.000201283934732151;2,24E+09;0.166819;0.166819;0;0
19.878.616/0001-98;01/01/2022;1;31/01/2022;1;;;;;;1;;;;;;;;;;1075322376;581831129.41;255625267;227.610.962.029.822;6,28E+09;6,98E+08;-0.0154220394843182;-0.0154220394843182;0;0
19.878.616/0001-98;01/02/2022;1;25/02/2022;1;;;;;;1;;;;;;;;;;1076121548.88;584176275.58;259125267;225.441.649.262.247;6,26E+09;6,95E+08;-0.00953079213861052;-0.00953079213861052;0;0
19.878.616/0001-98;01/03/2022;1;31/03/2022;1;;;;;;1;;;;;;;;;;1108372709.25;616628026.65;259125267;237.965.225.772.445;6,98E+09;6,59E+08;0.0555512991995082;0.0555512991995082;0;0
19.878.616/0001-98;01/04/2022;1;29/04/2022;1;;;;;;1;;;;;;;;;;1106221701.86;615468734.44;259125267;237.517.838.984.031;7,00E+09;6,60E+08;-0.00188005111655243;-0.00188005111655243;0;0
19.878.616/0001-98;01/05/2022;1;31/05/2022;1;;;;;;1;;;;;;;;;;1110141782.58;619549004.27;265225267;233.593.507.616.301;6,95E+09;7,72E+08;-0.016522259483818;-0.016522259483818;0;0
19.878.616/0001-98;01/06/2022;1;30/06/2022;1;;;;;;1;;;;;;;;;;1128566143.51;639031254.59;265225267;240.939.056.002.534;6,74E+09;7,49E+08;0.0314458584966264;0.0314458584966264;0;0
19.878.616/0001-98;01/07/2022;1;29/07/2022;1;;;;;;1;;;;;;;;;;1126837831.89;637371555.5;265225267;240.313.286.403.441;6,76E+09;7,51E+08;-0.00259721113494693;-0.00259721113494693;0;0
19.878.616/0001-98;01/08/2022;1;31/08/2022;1;;;;;;1;;;;;;;;;;1132374651.94;643276923.16;273525267;235.180.073.203.255;6,69E+09;7,44E+08;-0.0213605051847523;-0.0213605051847523;0;0
19.878.616/0001-98;01/09/2022;1;30/09/2022;1;;;;;;1;;;;;;;;;;1117006813.13;627685988.23;273525267;235.180.073.203.255;6,86E+09;7,62E+08;-0.0213605051847541;-0.0213605051847541;0;0
19.878.616/0001-98;01/10/2022;1;31/10/2022;1;;;;;;1;;;;;;;;;;1115819758.27;626810791.38;273525267;229.160.105.848.649;6,87E+09;7,63E+08;-0.00139432274483098;-0.00139432274483098;0;0
19.878.616/0001-98;01/11/2022;1;30/11/2022;1;;;;;;1;;;;;;;;;;1114841019.25;626210622.29;273525267;22.894.068.586.724;6,88E+09;7,64E+07;-0.000957496421972071;-0.000957496421972071;0;0
19.878.616/0001-98;01/12/2022;1;30/12/2022;1;;;;;;1;;;;;;;;;;1048101235.83;558759541.19;273525267;204.280.777.172.224;0;0;-0.107713;-0.107713;0;
19.959.754/0001-00;01/01/2022;1;31/01/2022;1;1;;;;;;;;;;;;;;;36114598.58;35991200.05;9.142.038.472;39.368.900.229.673;0.00033;0;-0.000756;-0.000756;0;0
19.959.754/0001-00;01/02/2022;1;25/02/2022;1;1;;;;;;;;;;;;;;;36109792.76;35986394.23;9.144.579.028;393.527.073.469.565;0.00033;0;-0.000411;-0.000411;0;0
19.959.754/0001-00;01/03/2022;1;31/03/2022;1;1;;;;;;;;;;;;;;;36097452.19;35974053.66;9.148.477.614;393.224.481.469.448;0.00033;0;-0.000768;-0.000768;0;0
19.959.754/0001-00;01/04/2022;1;29/04/2022;1;1;;;;;;;;;;;;;;;36071028.25;35957629.72;9.151.474.236;392.916.253.629.936;0.00033;0;-0.000784;-0.000784;0;0
19.959.754/0001-00;01/05/2022;1;31/05/2022;1;1;;;;;;;;;;;;;;;36057629.6;35944231.07;9.156.890.962;392.537.502.293.783;0.00033;0;-0.000963;-0.000963;0;0
19.959.754/0001-00;01/06/2022;1;30/06/2022;1;1;;;;;;;;;;;;;;;36040989.5;35915812.65;9.156.890.962;392.227.152.196.595;0.00033;0;-0.000791;-0.000791;0;0
19.959.754/0001-00;01/07/2022;1;29/07/2022;1;1;;;;;;;;;;;;;;;36017756.89;35898711.8;9.159.895.134;391.911.820.766.921;0.00033;0;-0.000803;-0.000803;0;0
19.959.754/0001-00;01/08/2022;1;31/08/2022;1;1;;;;;;;;;;;;;;;35999870.03;35879494.47;9.162.901.208;391.573.516.460.858;0.00033;0;-0.000863;-0.000863;0;0
19.959.754/0001-00;01/09/2022;1;30/09/2022;1;1;;;;;;;;;;;;;;;35984620.2;35863029.85;9.168.917.672;391.137.003.656.586;0.00033;0;-0.001115;-0.001115;0;0
19.959.754/0001-00;01/10/2022;1;31/10/2022;1;1;;;;;;;;;;;;;;;35968546.45;35834020.85;9.168.917.672;390.820.619.531.025;0.00033;0;-0.000809;-0.000809;0;0
19.959.754/0001-00;01/11/2022;1;30/11/2022;1;1;;;;;;;;;;;;;;;35954033.67;35806572.81;9.168.917.672;390.521.259.879.407;0.00033;0;-0.000765;-0.000765;0;0
19.959.754/0001-00;01/12/2022;1;30/12/2022;1;1;;;;;;;;;;;;;;;35937970.11;35777458.3;9.168.917.672;390.203.725.018.243;0.00033;0;-0.000813;-0.000813;0;0
20.019.120/0001-48;01/01/2022;1;31/01/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;447493727.24;447308827.87;1476907;302.868.649;0.000125;0;-0.00028;-0.000144;-0.000136;0
20.019.120/0001-48;01/02/2022;1;25/02/2022;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;447425106.73;447240215.84;1476907;302.822.192;0.000125;0;-0.000283;-0.000153;-0.00013;0
20.019.120/0001-48;01/03/2022;1;31/03/2022;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;447356275;447171392.68;1476907;302.775.593;0.000125;0;-0.000284;-0.000154;-0.00013;0
20.019.120/0001-48;01/04/2022;1;29/04/2022;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;447286954;447102080.29;1476907;302.728.662;0.000125;0;-0.000287;-0.000155;-0.000132;0
20.019.120/0001-48;01/05/2022;1;31/05/2022;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;447574861.6;447441973.84;1480907;302.140.495;0.000125;0;-0.002108;-0.001943;-0.000165;0
20.019.120/0001-48;01/06/2022;2;30/06/2022;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;488109348.5;487979418.25;1480907;329.513.885;0.000115;0;0.090471;0.090598;-0.000127;0
20.019.120/0001-48;01/07/2022;2;29/07/2022;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;488093258.95;487904797.53;1480907;329.463.496;0.00013;0;-0.000341;-0.000153;-0.000188;0
20.019.120/0001-48;01/08/2022;1;31/08/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;488015405.45;487829417.35;1480907;329.412.595;0.000125;0;-0.000296;-0.000154;-0.000142;0
20.019.120/0001-48;01/09/2022;1;30/09/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;487939459.58;487753480.9;1480907;329.361.318;0.000125;0;-0.0003;-0.000156;-0.000144;0
20.019.120/0001-48;01/10/2022;2;31/10/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;502842297.74;502682777.01;1480907;329.315.147;0.000115;0;-0.000315;-0.00014;-0.000175;0
20.019.120/0001-48;01/11/2022;2;30/11/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;502771634.74;502604199.39;1630907;299.802.857;0.000125;0;-0.089748;-0.089617;-0.000131;0
20.019.120/0001-48;01/12/2022;3;30/12/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;503093747.39;502926321.87;1634907;299.280.919;0.000125;0;-0.001883;-0.001741;-0.000142;0
20.040.197/0001-08;01/01/2022;1;31/01/2022;1;;;;;;1;;;;;;;;;;96525188.37;96444577.66;110040000;0.876450178662305;0.000378970398199575;3,58E+09;-3,61E+09;-3,61E+09;0;0
20.040.197/0001-08;01/02/2022;1;25/02/2022;1;;;;;;1;;;;;;;;;;96486334.53;96405723.82;110040000;0.876097090330789;0.000379123132442241;3,58E+09;-0.000402861839854052;-0.000402861839854052;0;0
20.040.197/0001-08;01/03/2022;1;31/03/2022;1;;;;;;1;;;;;;;;;;94648747.11;94568136.4;110040000;0.85939782260996;0.000386490010180638;3,65E+09;-0.0190609784065413;-0.0190609784065413;0;0
20.040.197/0001-08;01/04/2022;1;29/04/2022;1;;;;;;1;;;;;;;;;;110600081.23;110519470.52;126040000;0.87686028657569;0.000330707700896792;3,12E+09;0.0203194184419706;0.0203194184419706;0;0
20.040.197/0001-08;01/05/2022;1;31/05/2022;1;;;;;;1;;;;;;;;;;110518271.27;110477660.56;126040000;0.876528566804189;0.000330832856296319;3,68E+09;-0.000378304020126619;-0.000378304020126619;0;0
20.040.197/0001-08;01/06/2022;1;30/06/2022;1;;;;;;1;;;;;;;;;;120364545.12;120323934.41;126040000;0.954648797286576;0.00030376034642832;3,38E+08;0.0891245687145281;0.0891245687145281;0;0
20.040.197/0001-08;01/07/2022;1;29/07/2022;1;;;;;;1;;;;;;;;;;120321313.66;8549.49;126040000;6,78E+09;0.0003039;0.475007281136068;-0.000359;-0.999929;0.99957;0
20.040.197/0001-08;01/08/2022;1;31/08/2022;1;;;;;;1;;;;;;;;;;40611.97;1.26;126060000;1,00E+06;0.0003039;0.276480688214678;-0.999853;-0.999853;0;0
20.118.470/0001-61;01/01/2022;1;31/01/2022;2;1;1;;;;;;;;;;;;;;175187455.13;120052693.98;5.754.018.689;208.641.473.844.195;0.0004;0;0.061978;0.061978;0;0
20.118.470/0001-61;01/02/2022;1;25/02/2022;2;1;1;;;;;;;;;;;;;;174997926.27;124681016.68;5.754.018.689;216.685.108.997.567;0.00037;0;0.038552;0.038552;0;0
20.118.470/0001-61;01/03/2022;1;31/03/2022;2;1;1;;;;;;;;;;;;;;306053984.29;259762331.09;5.754.018.689;451.445.059.757.261;0.00043;0;0.016463;0.016463;0;0
20.118.470/0001-61;01/04/2022;1;29/04/2022;2;1;1;;;;;;;;;;;;;;394431320.02;352859164.1;5.754.018.689;613.239.516.886.804;0.00037;0;0.012709;0.012709;0;0
20.118.470/0001-61;01/05/2022;1;31/05/2022;2;1;1;;;;;;;;;;;;;;394462374.71;358265468.87;5.754.018.689;622.635.219.372.677;0.00043;0;0.015321;0.015321;0;0
20.118.470/0001-61;01/06/2022;1;30/06/2022;2;1;1;;;;;;;;;;;;;;394490149.82;364424899.04;5.754.018.689;633.339.790.391.494;0.00041;0;0.017192;0.017192;0;0
20.118.470/0001-61;01/07/2022;1;29/07/2022;2;1;1;;;;;;;;;;;;;;394675218.8;373271476.16;5.754.018.689;648.714.396.554.856;9,00E-05;0;0.024275;0.024275;0;0
20.118.470/0001-61;01/08/2022;1;31/08/2022;2;1;1;;;;;;;;;;;;;;394770371.8;379093452.47;5.754.018.689;658.832.501.178.204;9,00E-05;0;0.015597;0.015597;0;0
20.118.470/0001-61;01/09/2022;1;30/09/2022;2;1;1;;;;;;;;;;;;;;394675445.34;374525804.82;5.754.018.689;650.894.314.152.965;9,00E-05;0;-0.012049;-0.012049;0;0
20.118.470/0001-61;01/10/2022;1;31/10/2022;2;1;1;;;;;;;;;;;;;;394950506.34;379727397;5.754.018.689;659.934.243.393.974;9,00E-05;0;0.013888;0.013888;0;0
20.118.470/0001-61;01/11/2022;1;30/11/2022;2;1;1;;;;;;;;;;;;;;395066315.24;386429269.64;5.754.018.689;671.581.533.752.644;9,00E-05;0;0.017649;0.017649;0;0
20.118.470/0001-61;01/12/2022;1;30/12/2022;2;1;1;;;;;;;;;;;;;;394442308.94;384473488.8;5.754.018.689;668.182.551.327.129;9,00E-05;0;-0.005061;-0.005061;0;0
20.118.492/0001-21;01/01/2022;1;31/01/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323055637.16;322997869.62;4000000;80.749.467.405;6,00E-05;0;-0.001886;-0.001886;;
20.118.492/0001-21;01/02/2022;1;25/02/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322603399.29;322553631.75;4000000;806.384.079.375;6,00E-05;0;-0.001375;-0.001375;;
20.118.492/0001-21;01/03/2022;1;31/03/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323211302.45;323161534.91;4000000;807.903.837.275;6,00E-05;0;0.001885;0.001885;;
20.118.492/0001-21;01/04/2022;1;29/04/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323170395.16;323120627.62;4000000;80.780.156.905;6,00E-05;0;-0.000126;-0.000126;;
20.118.492/0001-21;01/05/2022;1;31/05/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323547054.27;323497286.73;4000000;808.743.216.825;6,00E-05;0;6,00E-05;6,00E-05;;
20.118.492/0001-21;01/06/2022;1;30/06/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323304981.4;323255213.86;4000000;80.813.803.465;6,00E-05;0;6,00E-05;6,00E-05;;
20.118.492/0001-21;01/07/2022;1;29/07/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323309119.15;323259351.61;4000000;808.148.379.025;6,00E-05;0;6,00E-05;6,00E-05;;
20.118.492/0001-21;01/08/2022;1;31/08/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323213748.05;323163980.51;4000000;807.909.951.275;6,00E-05;0;6,00E-05;6,00E-05;;
20.118.492/0001-21;01/09/2022;1;30/09/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323238288.31;323188520.77;4000000;807.971.301.925;6,00E-05;0;6,00E-05;6,00E-05;;
20.118.492/0001-21;01/10/2022;1;31/10/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322964089.58;322889695.96;4000000;8.072.242.399;6,00E-05;0;6,00E-05;6,00E-05;;
20.118.492/0001-21;01/11/2022;1;30/11/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323105663.51;323036249.89;4000000;807.590.624.725;6,00E-05;0;6,00E-05;6,00E-05;;
20.118.492/0001-21;01/12/2022;1;30/12/2022;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323766597.54;323697183.92;4000000;8.092.429.598;6,00E-05;0;0.002046;0.002046;0;
20.118.507/0001-51;01/01/2022;1;31/01/2022;1;0;0;;;;;;;;;;;1;;;91498749.4;58719229.43;292.801.723;20.054.263.638;0.000303;9.7E-05;-0.02536117;-0.02536117;0;0
20.118.507/0001-51;01/02/2022;1;25/02/2022;1;0;0;;;;;;;;;;;1;;;91471793.43;59909711.36;29.317.479;204.348.100.142;0.000297;9.5E-05;0.01897583;0.01897583;0;0
20.118.507/0001-51;01/03/2022;1;31/03/2022;1;0;0;;;;;;;;;;;1;;;91513478.75;61083427.1;29.352.144;208.105.503.437;0.000291;9.3E-05;0.01838727;0.01838727;0;0
20.118.507/0001-51;01/04/2022;1;29/04/2022;1;0;0;;;;;;;;;;;1;;;91547281.31;62363944.74;293.837.758;212.239.383.897;0.000285;9.1E-05;0.01986435;0.01986435;0;0
20.118.507/0001-51;01/05/2022;1;31/05/2022;1;0;0;;;;;;;;;;;1;;;91606663.08;63634165.27;294.213.739;216.285.498.578;0.000279;8.9E-05;0.01906392;0.01906392;0;0
20.118.507/0001-51;01/06/2022;1;30/06/2022;1;0;0;;;;;;;;;;;1;;;91654929.11;64929877;294.518.228;220.461.318.916;0.000274;8.8E-05;0.01930698;0.01930698;0;0
20.118.507/0001-51;01/07/2022;1;29/07/2022;1;0;0;;;;;;;;;;;1;;;93946796.95;68421432.74;294.825.824;232.074.082.956;0.00026;8.3E-05;0.05267484;0.05267484;0;0
20.118.507/0001-51;01/08/2022;1;31/08/2022;1;0;0;;;;;;;;;;;1;;;94003355.15;69593588.66;295.109.794;235.822.700.581;0.000256;8.2E-05;0.01615268;0.01615268;0;0
20.118.507/0001-51;01/09/2022;1;30/09/2022;1;0;0;;;;;;;;;;;1;;;94055835.05;70835256.75;295.389.107;239.803.212.041;0.000273;8,00E-05;0.01687925;0.01687925;0;0
